[2025-12-18 01:24:49,959] [INFO] [real_accelerator.py:222:get_accelerator] Setting ds_accelerator to cuda (auto detect)
[2025-12-18 01:24:49,996] [INFO] [real_accelerator.py:222:get_accelerator] Setting ds_accelerator to cuda (auto detect)
[2025-12-18 01:24:50,754] [INFO] [comm.py:658:init_distributed] cdb=None
[2025-12-18 01:24:50,754] [INFO] [comm.py:689:init_distributed] Initializing TorchBackend in DeepSpeed with backend nccl
[2025-12-18 01:24:50,921] [INFO] [comm.py:658:init_distributed] cdb=None
Loading model, tokenizer, processor...
Vision encoder is freezed... including:
	visual.patch_embed
	visual.rotary_pos_emb
	visual.blocks
Vision projector is freezed... including:
	visual.merger
LoRA for LLM enabled...
Loading data...
qwen2-vl
qwen2-vl
{'loss': 2.6946, 'grad_norm': 2.7217910289764404, 'learning_rate': 1.388888888888889e-06, 'epoch': 0.0}
{'loss': 0.1652, 'grad_norm': 0.39651381969451904, 'learning_rate': 3.2712747562708115e-05, 'epoch': 1.49}
{'loss': 0.1741, 'grad_norm': 0.3106008768081665, 'learning_rate': 3.2662762512220235e-05, 'epoch': 1.49}
{'loss': 0.1337, 'grad_norm': 0.30814865231513977, 'learning_rate': 3.261280822431445e-05, 'epoch': 1.49}
{'loss': 0.1437, 'grad_norm': 0.4669288098812103, 'learning_rate': 3.256288472181202e-05, 'epoch': 1.49}
{'loss': 0.1328, 'grad_norm': 0.32143357396125793, 'learning_rate': 3.251299202752022e-05, 'epoch': 1.49}
{'loss': 0.1313, 'grad_norm': 0.4205058515071869, 'learning_rate': 3.2463130164232146e-05, 'epoch': 1.49}
{'loss': 0.1254, 'grad_norm': 0.28594517707824707, 'learning_rate': 3.2413299154726954e-05, 'epoch': 1.49}
{'loss': 0.1352, 'grad_norm': 0.3175290822982788, 'learning_rate': 3.2363499021769526e-05, 'epoch': 1.49}
{'loss': 0.1544, 'grad_norm': 0.3493351638317108, 'learning_rate': 3.231372978811082e-05, 'epoch': 1.49}
{'loss': 0.1878, 'grad_norm': 0.5860176086425781, 'learning_rate': 3.226399147648751e-05, 'epoch': 1.49}
{'loss': 0.1459, 'grad_norm': 0.26813679933547974, 'learning_rate': 3.221428410962228e-05, 'epoch': 1.49}
{'loss': 0.2144, 'grad_norm': 0.5193147659301758, 'learning_rate': 3.216460771022358e-05, 'epoch': 1.49}
{'loss': 0.1575, 'grad_norm': 0.45490795373916626, 'learning_rate': 3.211496230098576e-05, 'epoch': 1.49}
{'loss': 0.1024, 'grad_norm': 0.26424774527549744, 'learning_rate': 3.206534790458905e-05, 'epoch': 1.49}
{'loss': 0.1198, 'grad_norm': 0.31948524713516235, 'learning_rate': 3.201576454369943e-05, 'epoch': 1.49}
{'loss': 0.1197, 'grad_norm': 0.5133052468299866, 'learning_rate': 3.196621224096871e-05, 'epoch': 1.49}
{'loss': 0.1343, 'grad_norm': 0.45129531621932983, 'learning_rate': 3.191669101903459e-05, 'epoch': 1.49}
{'loss': 0.2759, 'grad_norm': 0.7231271862983704, 'learning_rate': 3.1867200900520475e-05, 'epoch': 1.49}
{'loss': 0.2309, 'grad_norm': 0.48359379172325134, 'learning_rate': 3.181774190803567e-05, 'epoch': 1.49}
{'loss': 0.1778, 'grad_norm': 0.42303237318992615, 'learning_rate': 3.176831406417514e-05, 'epoch': 1.49}
{'loss': 0.2145, 'grad_norm': 0.7731133103370667, 'learning_rate': 3.1718917391519674e-05, 'epoch': 1.49}
{'loss': 0.1869, 'grad_norm': 0.3296984136104584, 'learning_rate': 3.166955191263588e-05, 'epoch': 1.49}
{'loss': 0.196, 'grad_norm': 0.3388760983943939, 'learning_rate': 3.1620217650075967e-05, 'epoch': 1.49}
{'loss': 0.0837, 'grad_norm': 0.25209736824035645, 'learning_rate': 3.157091462637807e-05, 'epoch': 1.5}
{'loss': 0.2832, 'grad_norm': 0.35014578700065613, 'learning_rate': 3.15216428640659e-05, 'epoch': 1.5}
{'loss': 0.1419, 'grad_norm': 0.24603942036628723, 'learning_rate': 3.147240238564895e-05, 'epoch': 1.5}
{'loss': 0.1368, 'grad_norm': 0.20155289769172668, 'learning_rate': 3.1423193213622436e-05, 'epoch': 1.5}
{'loss': 0.1071, 'grad_norm': 0.4316145181655884, 'learning_rate': 3.1374015370467216e-05, 'epoch': 1.5}
{'loss': 0.2054, 'grad_norm': 0.4632208049297333, 'learning_rate': 3.132486887864992e-05, 'epoch': 1.5}
{'loss': 0.1947, 'grad_norm': 0.3720031976699829, 'learning_rate': 3.127575376062276e-05, 'epoch': 1.5}
{'loss': 0.1844, 'grad_norm': 0.40010204911231995, 'learning_rate': 3.1226670038823655e-05, 'epoch': 1.5}
{'loss': 0.1332, 'grad_norm': 0.2656804621219635, 'learning_rate': 3.117761773567625e-05, 'epoch': 1.5}
{'loss': 0.1733, 'grad_norm': 0.3110501170158386, 'learning_rate': 3.112859687358969e-05, 'epoch': 1.5}
{'loss': 0.1413, 'grad_norm': 0.28400126099586487, 'learning_rate': 3.1079607474958904e-05, 'epoch': 1.5}
{'loss': 0.2114, 'grad_norm': 0.4272691607475281, 'learning_rate': 3.103064956216434e-05, 'epoch': 1.5}
{'loss': 0.1263, 'grad_norm': 0.33209916949272156, 'learning_rate': 3.098172315757211e-05, 'epoch': 1.5}
{'loss': 0.2066, 'grad_norm': 0.4132159948348999, 'learning_rate': 3.093282828353398e-05, 'epoch': 1.5}
{'loss': 0.1063, 'grad_norm': 0.3705857992172241, 'learning_rate': 3.088396496238718e-05, 'epoch': 1.5}
{'loss': 0.2126, 'grad_norm': 0.6941705346107483, 'learning_rate': 3.083513321645467e-05, 'epoch': 1.5}
{'loss': 0.2271, 'grad_norm': 0.6699761152267456, 'learning_rate': 3.0786333068044885e-05, 'epoch': 1.5}
{'loss': 0.1157, 'grad_norm': 0.35794249176979065, 'learning_rate': 3.0737564539451835e-05, 'epoch': 1.5}
{'loss': 0.2071, 'grad_norm': 0.427903950214386, 'learning_rate': 3.068882765295515e-05, 'epoch': 1.5}
{'loss': 0.1761, 'grad_norm': 0.3917108476161957, 'learning_rate': 3.0640122430819915e-05, 'epoch': 1.5}
{'loss': 0.1115, 'grad_norm': 0.25708773732185364, 'learning_rate': 3.059144889529687e-05, 'epoch': 1.5}
{'loss': 0.175, 'grad_norm': 0.37971919775009155, 'learning_rate': 3.0542807068622145e-05, 'epoch': 1.5}
{'loss': 0.1633, 'grad_norm': 0.5803393125534058, 'learning_rate': 3.0494196973017442e-05, 'epoch': 1.5}
{'loss': 0.1975, 'grad_norm': 0.878484308719635, 'learning_rate': 3.044561863069001e-05, 'epoch': 1.51}
{'loss': 0.1146, 'grad_norm': 0.3143826127052307, 'learning_rate': 3.039707206383249e-05, 'epoch': 1.51}
{'loss': 0.1212, 'grad_norm': 0.47905653715133667, 'learning_rate': 3.0348557294623136e-05, 'epoch': 1.51}
{'loss': 0.1317, 'grad_norm': 0.34696903824806213, 'learning_rate': 3.030007434522556e-05, 'epoch': 1.51}
{'loss': 0.1221, 'grad_norm': 0.389495313167572, 'learning_rate': 3.0251623237788918e-05, 'epoch': 1.51}
{'loss': 0.1222, 'grad_norm': 0.3427867293357849, 'learning_rate': 3.020320399444777e-05, 'epoch': 1.51}
{'loss': 0.1816, 'grad_norm': 0.5453689694404602, 'learning_rate': 3.0154816637322103e-05, 'epoch': 1.51}
{'loss': 0.1655, 'grad_norm': 0.47340911626815796, 'learning_rate': 3.0106461188517432e-05, 'epoch': 1.51}
{'loss': 0.1208, 'grad_norm': 0.5778011679649353, 'learning_rate': 3.0058137670124564e-05, 'epoch': 1.51}
{'loss': 0.1572, 'grad_norm': 0.36501702666282654, 'learning_rate': 3.0009846104219853e-05, 'epoch': 1.51}
{'loss': 0.2046, 'grad_norm': 0.5009239912033081, 'learning_rate': 2.9961586512864947e-05, 'epoch': 1.51}
{'loss': 0.1349, 'grad_norm': 0.2876039147377014, 'learning_rate': 2.9913358918106915e-05, 'epoch': 1.51}
{'loss': 0.1248, 'grad_norm': 0.33002200722694397, 'learning_rate': 2.9865163341978252e-05, 'epoch': 1.51}
{'loss': 0.252, 'grad_norm': 0.5908358693122864, 'learning_rate': 2.9816999806496803e-05, 'epoch': 1.51}
{'loss': 0.1355, 'grad_norm': 0.3247443735599518, 'learning_rate': 2.9768868333665734e-05, 'epoch': 1.51}
{'loss': 0.1053, 'grad_norm': 0.32624655961990356, 'learning_rate': 2.9720768945473643e-05, 'epoch': 1.51}
{'loss': 0.1472, 'grad_norm': 0.4775942265987396, 'learning_rate': 2.9672701663894376e-05, 'epoch': 1.51}
{'loss': 0.0659, 'grad_norm': 0.3176144063472748, 'learning_rate': 2.9624666510887212e-05, 'epoch': 1.51}
{'loss': 0.1624, 'grad_norm': 0.7365990877151489, 'learning_rate': 2.957666350839663e-05, 'epoch': 1.51}
{'loss': 0.1384, 'grad_norm': 0.3960972726345062, 'learning_rate': 2.9528692678352576e-05, 'epoch': 1.51}
{'loss': 0.1626, 'grad_norm': 0.41748520731925964, 'learning_rate': 2.9480754042670167e-05, 'epoch': 1.51}
{'loss': 0.1594, 'grad_norm': 0.6260492205619812, 'learning_rate': 2.9432847623249827e-05, 'epoch': 1.51}
{'loss': 0.1234, 'grad_norm': 0.290744423866272, 'learning_rate': 2.938497344197737e-05, 'epoch': 1.51}
{'loss': 0.2211, 'grad_norm': 0.43250828981399536, 'learning_rate': 2.933713152072374e-05, 'epoch': 1.51}
{'loss': 0.1566, 'grad_norm': 0.341909795999527, 'learning_rate': 2.9289321881345254e-05, 'epoch': 1.52}
{'loss': 0.1513, 'grad_norm': 0.4989580810070038, 'learning_rate': 2.924154454568343e-05, 'epoch': 1.52}
{'loss': 0.2446, 'grad_norm': 0.37157300114631653, 'learning_rate': 2.9193799535564993e-05, 'epoch': 1.52}
{'loss': 0.1107, 'grad_norm': 0.43096235394477844, 'learning_rate': 2.9146086872802004e-05, 'epoch': 1.52}
{'loss': 0.1346, 'grad_norm': 1.1594455242156982, 'learning_rate': 2.9098406579191628e-05, 'epoch': 1.52}
{'loss': 0.1354, 'grad_norm': 0.5008221864700317, 'learning_rate': 2.9050758676516353e-05, 'epoch': 1.52}
{'loss': 0.1051, 'grad_norm': 0.2685788571834564, 'learning_rate': 2.9003143186543792e-05, 'epoch': 1.52}
{'loss': 0.1671, 'grad_norm': 0.6036620736122131, 'learning_rate': 2.895556013102674e-05, 'epoch': 1.52}
{'loss': 0.2578, 'grad_norm': 0.5998690724372864, 'learning_rate': 2.8908009531703272e-05, 'epoch': 1.52}
{'loss': 0.1076, 'grad_norm': 0.3745172619819641, 'learning_rate': 2.886049141029651e-05, 'epoch': 1.52}
{'loss': 0.1997, 'grad_norm': 0.6325199007987976, 'learning_rate': 2.881300578851487e-05, 'epoch': 1.52}
{'loss': 0.1322, 'grad_norm': 0.3147149980068207, 'learning_rate': 2.8765552688051768e-05, 'epoch': 1.52}
{'loss': 0.1275, 'grad_norm': 0.38808977603912354, 'learning_rate': 2.8718132130585927e-05, 'epoch': 1.52}
{'loss': 0.2095, 'grad_norm': 0.5090003609657288, 'learning_rate': 2.867074413778106e-05, 'epoch': 1.52}
{'loss': 0.134, 'grad_norm': 0.2090873271226883, 'learning_rate': 2.8623388731286093e-05, 'epoch': 1.52}
{'loss': 0.1656, 'grad_norm': 0.36895760893821716, 'learning_rate': 2.8576065932735063e-05, 'epoch': 1.52}
{'loss': 0.2439, 'grad_norm': 0.38464540243148804, 'learning_rate': 2.8528775763747063e-05, 'epoch': 1.52}
{'loss': 0.1556, 'grad_norm': 0.3597942292690277, 'learning_rate': 2.8481518245926263e-05, 'epoch': 1.52}
{'loss': 0.1791, 'grad_norm': 0.6416460275650024, 'learning_rate': 2.8434293400862022e-05, 'epoch': 1.52}
{'loss': 0.1894, 'grad_norm': 0.360847532749176, 'learning_rate': 2.8387101250128644e-05, 'epoch': 1.52}
{'loss': 0.2062, 'grad_norm': 0.4034879207611084, 'learning_rate': 2.833994181528562e-05, 'epoch': 1.52}
{'loss': 0.0919, 'grad_norm': 0.23595792055130005, 'learning_rate': 2.829281511787739e-05, 'epoch': 1.52}
{'loss': 0.1144, 'grad_norm': 0.278982013463974, 'learning_rate': 2.824572117943347e-05, 'epoch': 1.52}
{'loss': 0.0974, 'grad_norm': 0.37800341844558716, 'learning_rate': 2.819866002146847e-05, 'epoch': 1.52}
{'loss': 0.1544, 'grad_norm': 0.4533384442329407, 'learning_rate': 2.8151631665481916e-05, 'epoch': 1.53}
{'loss': 0.223, 'grad_norm': 0.3165130913257599, 'learning_rate': 2.8104636132958484e-05, 'epoch': 1.53}
{'loss': 0.1854, 'grad_norm': 0.37184301018714905, 'learning_rate': 2.8057673445367694e-05, 'epoch': 1.53}
{'loss': 0.1963, 'grad_norm': 0.4542999863624573, 'learning_rate': 2.8010743624164227e-05, 'epoch': 1.53}
{'loss': 0.1259, 'grad_norm': 0.3562791347503662, 'learning_rate': 2.796384669078763e-05, 'epoch': 1.53}
{'loss': 0.1511, 'grad_norm': 0.6185680031776428, 'learning_rate': 2.791698266666244e-05, 'epoch': 1.53}
{'loss': 0.1665, 'grad_norm': 0.4408036172389984, 'learning_rate': 2.7870151573198233e-05, 'epoch': 1.53}
{'loss': 0.1738, 'grad_norm': 0.3095482885837555, 'learning_rate': 2.7823353431789444e-05, 'epoch': 1.53}
{'loss': 0.1232, 'grad_norm': 0.24603883922100067, 'learning_rate': 2.7776588263815552e-05, 'epoch': 1.53}
{'loss': 0.2192, 'grad_norm': 0.5429698824882507, 'learning_rate': 2.7729856090640894e-05, 'epoch': 1.53}
{'loss': 0.1299, 'grad_norm': 0.3738142251968384, 'learning_rate': 2.768315693361474e-05, 'epoch': 1.53}
{'loss': 0.1691, 'grad_norm': 0.38308361172676086, 'learning_rate': 2.7636490814071346e-05, 'epoch': 1.53}
{'loss': 0.1717, 'grad_norm': 0.4317174255847931, 'learning_rate': 2.7589857753329786e-05, 'epoch': 1.53}
{'loss': 0.0478, 'grad_norm': 0.260786235332489, 'learning_rate': 2.7543257772694077e-05, 'epoch': 1.53}
{'loss': 0.2136, 'grad_norm': 0.7044734954833984, 'learning_rate': 2.7496690893453168e-05, 'epoch': 1.53}
{'loss': 0.1869, 'grad_norm': 0.5248863697052002, 'learning_rate': 2.745015713688077e-05, 'epoch': 1.53}
{'loss': 0.1166, 'grad_norm': 0.20701073110103607, 'learning_rate': 2.740365652423559e-05, 'epoch': 1.53}
{'loss': 0.1494, 'grad_norm': 0.42468127608299255, 'learning_rate': 2.735718907676107e-05, 'epoch': 1.53}
{'loss': 0.1961, 'grad_norm': 0.4258102476596832, 'learning_rate': 2.7310754815685624e-05, 'epoch': 1.53}
{'loss': 0.1219, 'grad_norm': 0.45990195870399475, 'learning_rate': 2.726435376222243e-05, 'epoch': 1.53}
{'loss': 0.0914, 'grad_norm': 0.5798530578613281, 'learning_rate': 2.7217985937569458e-05, 'epoch': 1.53}
{'loss': 0.1226, 'grad_norm': 0.4160865843296051, 'learning_rate': 2.717165136290961e-05, 'epoch': 1.53}
{'loss': 0.0858, 'grad_norm': 0.538023054599762, 'learning_rate': 2.7125350059410494e-05, 'epoch': 1.53}
{'loss': 0.1395, 'grad_norm': 0.3964914381504059, 'learning_rate': 2.7079082048224612e-05, 'epoch': 1.53}
{'loss': 0.0956, 'grad_norm': 0.3541150689125061, 'learning_rate': 2.7032847350489164e-05, 'epoch': 1.54}
{'loss': 0.0554, 'grad_norm': 0.3592250645160675, 'learning_rate': 2.6986645987326177e-05, 'epoch': 1.54}
{'loss': 0.2196, 'grad_norm': 0.5508280992507935, 'learning_rate': 2.694047797984247e-05, 'epoch': 1.54}
{'loss': 0.1067, 'grad_norm': 0.4879907965660095, 'learning_rate': 2.6894343349129548e-05, 'epoch': 1.54}
{'loss': 0.1633, 'grad_norm': 0.4741823673248291, 'learning_rate': 2.684824211626379e-05, 'epoch': 1.54}
{'loss': 0.133, 'grad_norm': 0.2776448726654053, 'learning_rate': 2.6802174302306216e-05, 'epoch': 1.54}
{'loss': 0.1803, 'grad_norm': 0.3987284004688263, 'learning_rate': 2.675613992830257e-05, 'epoch': 1.54}
{'loss': 0.2201, 'grad_norm': 0.3038817346096039, 'learning_rate': 2.671013901528342e-05, 'epoch': 1.54}
{'loss': 0.257, 'grad_norm': 0.7572783827781677, 'learning_rate': 2.6664171584263932e-05, 'epoch': 1.54}
{'loss': 0.3012, 'grad_norm': 0.39478251338005066, 'learning_rate': 2.661823765624408e-05, 'epoch': 1.54}
{'loss': 0.116, 'grad_norm': 0.27868279814720154, 'learning_rate': 2.6572337252208455e-05, 'epoch': 1.54}
{'loss': 0.1495, 'grad_norm': 0.4646235406398773, 'learning_rate': 2.6526470393126347e-05, 'epoch': 1.54}
{'loss': 0.1927, 'grad_norm': 0.43849825859069824, 'learning_rate': 2.6480637099951744e-05, 'epoch': 1.54}
{'loss': 0.1247, 'grad_norm': 0.5896568298339844, 'learning_rate': 2.6434837393623323e-05, 'epoch': 1.54}
{'loss': 0.1976, 'grad_norm': 0.5783444046974182, 'learning_rate': 2.638907129506434e-05, 'epoch': 1.54}
{'loss': 0.1561, 'grad_norm': 0.4933726191520691, 'learning_rate': 2.6343338825182783e-05, 'epoch': 1.54}
{'loss': 0.1291, 'grad_norm': 0.48788031935691833, 'learning_rate': 2.629764000487118e-05, 'epoch': 1.54}
{'loss': 0.1706, 'grad_norm': 0.42884349822998047, 'learning_rate': 2.62519748550068e-05, 'epoch': 1.54}
{'loss': 0.2162, 'grad_norm': 0.7860478162765503, 'learning_rate': 2.6206343396451427e-05, 'epoch': 1.54}
{'loss': 0.1624, 'grad_norm': 0.351508766412735, 'learning_rate': 2.6160745650051544e-05, 'epoch': 1.54}
{'loss': 0.1337, 'grad_norm': 0.27614089846611023, 'learning_rate': 2.611518163663813e-05, 'epoch': 1.54}
{'loss': 0.1281, 'grad_norm': 0.22161062061786652, 'learning_rate': 2.606965137702686e-05, 'epoch': 1.54}
{'loss': 0.1774, 'grad_norm': 0.3740589916706085, 'learning_rate': 2.6024154892017937e-05, 'epoch': 1.54}
{'loss': 0.1364, 'grad_norm': 0.42474761605262756, 'learning_rate': 2.597869220239608e-05, 'epoch': 1.54}
{'loss': 0.0862, 'grad_norm': 0.6038995981216431, 'learning_rate': 2.593326332893069e-05, 'epoch': 1.55}
{'loss': 0.123, 'grad_norm': 0.29319313168525696, 'learning_rate': 2.5887868292375606e-05, 'epoch': 1.55}
{'loss': 0.1962, 'grad_norm': 0.39123329520225525, 'learning_rate': 2.5842507113469304e-05, 'epoch': 1.55}
{'loss': 0.1023, 'grad_norm': 0.35057172179222107, 'learning_rate': 2.5797179812934725e-05, 'epoch': 1.55}
{'loss': 0.1368, 'grad_norm': 0.3408128023147583, 'learning_rate': 2.575188641147932e-05, 'epoch': 1.55}
{'loss': 0.1102, 'grad_norm': 0.42548662424087524, 'learning_rate': 2.570662692979514e-05, 'epoch': 1.55}
{'loss': 0.3209, 'grad_norm': 0.5331323146820068, 'learning_rate': 2.566140138855865e-05, 'epoch': 1.55}
{'loss': 0.189, 'grad_norm': 0.3881288170814514, 'learning_rate': 2.561620980843088e-05, 'epoch': 1.55}
{'loss': 0.2676, 'grad_norm': 0.48980048298835754, 'learning_rate': 2.5571052210057288e-05, 'epoch': 1.55}
{'loss': 0.1647, 'grad_norm': 0.3929015100002289, 'learning_rate': 2.5525928614067806e-05, 'epoch': 1.55}
{'loss': 0.1351, 'grad_norm': 0.6458086967468262, 'learning_rate': 2.548083904107692e-05, 'epoch': 1.55}
{'loss': 0.1219, 'grad_norm': 0.3514079749584198, 'learning_rate': 2.5435783511683443e-05, 'epoch': 1.55}
{'loss': 0.1963, 'grad_norm': 0.5806038975715637, 'learning_rate': 2.5390762046470772e-05, 'epoch': 1.55}
{'loss': 0.1298, 'grad_norm': 0.34754300117492676, 'learning_rate': 2.5345774666006607e-05, 'epoch': 1.55}
{'loss': 0.1341, 'grad_norm': 0.5523767471313477, 'learning_rate': 2.5300821390843165e-05, 'epoch': 1.55}
{'loss': 0.184, 'grad_norm': 0.6719440817832947, 'learning_rate': 2.5255902241517105e-05, 'epoch': 1.55}
{'loss': 0.2276, 'grad_norm': 0.3385041356086731, 'learning_rate': 2.5211017238549373e-05, 'epoch': 1.55}
{'loss': 0.1975, 'grad_norm': 0.4447595477104187, 'learning_rate': 2.516616640244547e-05, 'epoch': 1.55}
{'loss': 0.1723, 'grad_norm': 0.579509973526001, 'learning_rate': 2.5121349753695168e-05, 'epoch': 1.55}
{'loss': 0.244, 'grad_norm': 0.6256732940673828, 'learning_rate': 2.5076567312772638e-05, 'epoch': 1.55}
{'loss': 0.127, 'grad_norm': 0.44160276651382446, 'learning_rate': 2.503181910013651e-05, 'epoch': 1.55}
{'loss': 0.1444, 'grad_norm': 0.40225350856781006, 'learning_rate': 2.498710513622966e-05, 'epoch': 1.55}
{'loss': 0.1151, 'grad_norm': 0.34726402163505554, 'learning_rate': 2.4942425441479422e-05, 'epoch': 1.55}
{'loss': 0.1429, 'grad_norm': 0.49318990111351013, 'learning_rate': 2.48977800362974e-05, 'epoch': 1.55}
{'loss': 0.1549, 'grad_norm': 0.35820120573043823, 'learning_rate': 2.485316894107954e-05, 'epoch': 1.56}
{'loss': 0.2053, 'grad_norm': 0.4112832248210907, 'learning_rate': 2.480859217620618e-05, 'epoch': 1.56}
{'loss': 0.1585, 'grad_norm': 0.4862784147262573, 'learning_rate': 2.4764049762041874e-05, 'epoch': 1.56}
{'loss': 0.1556, 'grad_norm': 0.45209023356437683, 'learning_rate': 2.471954171893559e-05, 'epoch': 1.56}
{'loss': 0.1268, 'grad_norm': 0.4279654622077942, 'learning_rate': 2.4675068067220507e-05, 'epoch': 1.56}
{'loss': 0.1443, 'grad_norm': 0.5498667359352112, 'learning_rate': 2.463062882721412e-05, 'epoch': 1.56}
{'loss': 0.2407, 'grad_norm': 0.7596163749694824, 'learning_rate': 2.458622401921824e-05, 'epoch': 1.56}
{'loss': 0.2016, 'grad_norm': 0.5169707536697388, 'learning_rate': 2.4541853663518866e-05, 'epoch': 1.56}
{'loss': 0.1338, 'grad_norm': 0.4524213373661041, 'learning_rate': 2.449751778038638e-05, 'epoch': 1.56}
{'loss': 0.1135, 'grad_norm': 0.3673596680164337, 'learning_rate': 2.4453216390075296e-05, 'epoch': 1.56}
{'loss': 0.1538, 'grad_norm': 0.35823699831962585, 'learning_rate': 2.44089495128244e-05, 'epoch': 1.56}
{'loss': 0.2001, 'grad_norm': 0.5473078489303589, 'learning_rate': 2.4364717168856788e-05, 'epoch': 1.56}
{'loss': 0.2496, 'grad_norm': 0.635503351688385, 'learning_rate': 2.4320519378379647e-05, 'epoch': 1.56}
{'loss': 0.1318, 'grad_norm': 0.4040016829967499, 'learning_rate': 2.42763561615845e-05, 'epoch': 1.56}
{'loss': 0.1217, 'grad_norm': 0.3971860110759735, 'learning_rate': 2.4232227538647057e-05, 'epoch': 1.56}
{'loss': 0.1153, 'grad_norm': 0.3104529082775116, 'learning_rate': 2.418813352972712e-05, 'epoch': 1.56}
{'loss': 0.3094, 'grad_norm': 0.7134225964546204, 'learning_rate': 2.4144074154968832e-05, 'epoch': 1.56}
{'loss': 0.1799, 'grad_norm': 0.8719218373298645, 'learning_rate': 2.410004943450035e-05, 'epoch': 1.56}
{'loss': 0.1101, 'grad_norm': 0.40623414516448975, 'learning_rate': 2.405605938843416e-05, 'epoch': 1.56}
{'loss': 0.0976, 'grad_norm': 0.3552570044994354, 'learning_rate': 2.4012104036866768e-05, 'epoch': 1.56}
{'loss': 0.122, 'grad_norm': 0.3545503616333008, 'learning_rate': 2.396818339987894e-05, 'epoch': 1.56}
{'loss': 0.1155, 'grad_norm': 0.44328123331069946, 'learning_rate': 2.392429749753552e-05, 'epoch': 1.56}
{'loss': 0.1734, 'grad_norm': 0.40641677379608154, 'learning_rate': 2.3880446349885467e-05, 'epoch': 1.56}
{'loss': 0.1486, 'grad_norm': 0.46273723244667053, 'learning_rate': 2.3836629976961954e-05, 'epoch': 1.56}
{'loss': 0.1631, 'grad_norm': 0.5933024287223816, 'learning_rate': 2.379284839878214e-05, 'epoch': 1.57}
{'loss': 0.2112, 'grad_norm': 0.39083418250083923, 'learning_rate': 2.374910163534744e-05, 'epoch': 1.57}
{'loss': 0.1821, 'grad_norm': 0.41812267899513245, 'learning_rate': 2.370538970664321e-05, 'epoch': 1.57}
{'loss': 0.1807, 'grad_norm': 0.4135564863681793, 'learning_rate': 2.3661712632638964e-05, 'epoch': 1.57}
{'loss': 0.146, 'grad_norm': 0.3023223578929901, 'learning_rate': 2.3618070433288352e-05, 'epoch': 1.57}
{'loss': 0.1094, 'grad_norm': 0.4850229322910309, 'learning_rate': 2.3574463128528957e-05, 'epoch': 1.57}
{'loss': 0.1812, 'grad_norm': 0.3508705496788025, 'learning_rate': 2.353089073828255e-05, 'epoch': 1.57}
{'loss': 0.1277, 'grad_norm': 0.4573899507522583, 'learning_rate': 2.3487353282454882e-05, 'epoch': 1.57}
{'loss': 0.2508, 'grad_norm': 0.3493615388870239, 'learning_rate': 2.3443850780935718e-05, 'epoch': 1.57}
{'loss': 0.1201, 'grad_norm': 0.5784028172492981, 'learning_rate': 2.3400383253598968e-05, 'epoch': 1.57}
{'loss': 0.1152, 'grad_norm': 0.5046464800834656, 'learning_rate': 2.3356950720302405e-05, 'epoch': 1.57}
{'loss': 0.1632, 'grad_norm': 0.45750853419303894, 'learning_rate': 2.3313553200887993e-05, 'epoch': 1.57}
{'loss': 0.2239, 'grad_norm': 0.5185416340827942, 'learning_rate': 2.3270190715181528e-05, 'epoch': 1.57}
{'loss': 0.1352, 'grad_norm': 0.46037089824676514, 'learning_rate': 2.322686328299295e-05, 'epoch': 1.57}
{'loss': 0.1066, 'grad_norm': 0.27354463934898376, 'learning_rate': 2.318357092411605e-05, 'epoch': 1.57}
{'loss': 0.1091, 'grad_norm': 0.2462823987007141, 'learning_rate': 2.3140313658328726e-05, 'epoch': 1.57}
